PM2_5,PM10,SO2,NO2,CO,O3,Speed,Direction,TEMP,RH,PSFC,lat,lon,AQI,Major pollutants,AQI-Difference,id,Group
2.09,1.66,0.17,0.26,1.5,17.55,3.56,-30,257.38,44.82,71870.73,38.76,92.22,17.55,O3,0,26118,-1
2.13,1.71,0.18,0.28,1.5,17.52,5.93,-73,257.69,43.9,72809.36,38.78,92.39,17.52,O3,0,26119,152
2.16,1.75,0.19,0.3,1.5,17.5,5.13,-86,256.46,46.5,70888.67,38.79,92.56,17.5,O3,0,26120,152
2.21,1.81,0.2,0.35,1.5,18.18,2.23,-108,255.54,50.21,71002.66,38.81,92.73,18.18,O3,0,26121,-1
2.53,2.11,0.25,0.46,1.5,19.48,0.76,-149,255.6,51.5,73122.7,38.82,92.91,19.48,O3,0,26122,-1
3.13,2.63,0.3,0.58,1.5,20.29,0.89,-59,256.38,47.38,73817.21,38.84,93.08,20.29,O3,0,26123,2096
4.97,4.21,0.44,1,1.5,20.62,0.92,-78,257.11,43.26,73149.45,38.85,93.25,20.62,O3,0,26124,-1
5.04,4.19,0.42,0.89,1.5,21.15,0.73,128,257.59,40.44,72214.92,38.87,93.42,21.15,O3,0,26125,-1
4.1,3.34,0.32,0.61,1.5,21.06,2.97,86,257.51,39.53,70979.47,38.88,93.6,21.06,O3,0,26126,-1
3.5,2.81,0.26,0.46,1.5,20.76,6.71,74,257.81,37.77,70342.22,38.9,93.77,20.76,O3,0,26127,-1
3.03,2.41,0.22,0.38,1.4,20.28,8.54,68,259.02,34.55,71123.09,38.91,93.94,20.28,O3,0,26128,-1
2.67,2.11,0.19,0.34,1.4,19.93,4.08,79,258.42,37.23,72406.09,38.93,94.12,19.93,O3,0,26129,-1
1.9,1.46,0.13,0.28,1.4,20.03,3.67,-26,256.95,42.24,72450.52,38.94,94.29,20.03,O3,0,26130,-1
1.87,1.43,0.12,0.26,1.4,19.88,5.03,-56,256.18,44.24,71473.61,38.95,94.46,19.88,O3,0,26131,-1
1.83,1.4,0.12,0.21,1.3,20.08,4.49,-72,255.72,45.07,70123.02,38.97,94.64,20.08,O3,0,26132,3263
1.81,1.38,0.12,0.17,1.3,20.5,3.93,-86,254.89,47.2,68473.95,38.98,94.81,20.5,O3,0,26133,3263
1.8,1.37,0.12,0.14,1.3,21.09,3.58,-101,254.11,49.36,67115.74,38.99,94.98,21.09,O3,0,26134,-1
1.79,1.35,0.12,0.11,1.4,21.71,2.94,-102,253.07,52.58,65680.66,39.01,95.15,21.71,O3,0,26135,-1
1.73,1.32,0.11,0.1,1.3,20.66,1.95,11,250.36,62.8,62300.68,39.02,95.33,20.66,O3,0,26136,-1
1.74,1.33,0.11,0.1,1.3,19.91,10.12,52,249.31,65.63,59974.59,39.03,95.5,19.91,O3,0,26137,517
1.71,1.3,0.1,0.09,1.3,20.35,15.68,58,254.68,42.77,63419.4,39.04,95.67,20.35,O3,0,26138,517
1.71,1.29,0.1,0.1,1.3,19.87,12.17,63,258.69,32.55,67732.7,39.05,95.85,19.87,O3,0,26139,-1
1.7,1.29,0.1,0.09,1.3,19.65,7.78,103,256.5,38.73,66460.72,39.07,96.02,19.65,O3,0,26140,20
1.69,1.27,0.1,0.09,1.3,19.23,10.8,115,253.89,45.9,63475.41,39.08,96.2,19.23,O3,0,26141,20
1.66,1.25,0.09,0.08,1.3,19.61,12.75,104,253.1,47.53,62159.69,39.09,96.37,19.61,O3,0,26142,20
1.63,1.23,0.09,0.07,1.3,19.78,12.68,94,252.37,49.67,61404.94,39.1,96.54,19.78,O3,0,26143,20
1.61,1.21,0.09,0.07,1.3,19.87,12.56,85,251.87,51.61,61133.67,39.11,96.72,19.87,O3,0,26144,-1
1.6,1.2,0.08,0.07,1.3,19.47,12.11,67,252.84,48.51,62518.86,39.12,96.89,19.47,O3,0,26145,668
1.56,1.17,0.08,0.07,1.3,19.14,11.05,57,253.57,46.24,63653.39,39.13,97.06,19.14,O3,0,26146,668
1.51,1.15,0.08,0.07,1.3,19.01,10.67,74,251.82,52.5,62080.08,39.14,97.24,19.01,O3,0,26147,-1
1.47,1.12,0.08,0.07,1.3,19.12,14.51,92,250.88,56.16,60800.69,39.15,97.41,19.12,O3,0,26148,20
1.41,1.06,0.08,0.06,1.3,20.07,19.36,98,252.14,50.98,61232.64,39.16,97.59,20.07,O3,0,26149,20
1.37,1.03,0.08,0.07,1.3,20.49,21.77,100,255.27,40.94,63205.2,39.17,97.76,20.49,O3,0,26150,20
1.34,1,0.08,0.07,1.3,20.47,18.52,105,257.66,35.6,65248.54,39.18,97.93,20.47,O3,0,26151,20
1.31,0.98,0.08,0.08,1.3,20.76,15.02,111,253.96,45.82,61651.2,39.19,98.11,20.76,O3,0,26152,20
1.37,1.03,0.09,0.11,1.3,20.25,16.03,111,251.13,54.52,58497.31,39.2,98.28,20.25,O3,0,26153,20
1.51,1.14,0.12,0.17,1.3,20.16,15.76,109,253.41,47.37,60190.05,39.2,98.46,20.16,O3,0,26154,20
1.64,1.25,0.14,0.2,1.3,19.57,12.98,106,254.46,47.75,61928,39.21,98.63,19.57,O3,0,26155,20
1.86,1.43,0.17,0.27,1.3,19.57,10.79,101,256.64,45.38,65105.18,39.22,98.8,19.57,O3,0,26156,20
2.4,1.89,0.23,0.43,1.4,19.04,8.96,108,259.88,41.31,70460.12,39.23,98.98,19.04,O3,0,26157,20
3.96,3.17,0.41,0.83,1.5,18.02,6.84,125,261.85,42.98,76909.99,39.23,99.15,18.02,O3,0,26158,2571
6.17,4.98,0.68,1.34,1.7,16.69,3.39,123,262.27,49.81,82016.27,39.24,99.33,16.69,O3,0,26159,2571
6.56,5.28,0.72,1.39,1.7,16.8,3.24,67,262.09,53.46,83038.3,39.25,99.5,16.8,O3,0,26160,-1
6.27,5.03,0.67,1.3,1.7,16.92,6.57,63,261.86,54.87,82686.65,39.26,99.67,16.92,O3,0,26161,-1
6.5,5.21,0.68,1.34,1.7,16.73,8.37,80,262.73,52.05,83862.46,39.26,99.85,16.73,O3,0,26162,528
7.84,6.33,0.83,1.65,1.8,16.28,7.57,88,264.22,48.12,86161.01,39.27,100.02,16.28,O3,0,26163,528
10.61,8.65,1.17,2.42,2,15.81,5.84,70,263.52,51.37,86684.8,39.28,100.2,15.81,O3,0,26164,-1
25.66,21.03,3.32,5.96,3,14.1,6.67,51,261.56,58.26,85172.43,39.28,100.37,25.66,PM2.5,0,26165,-1
27.1,22.11,3.42,5.94,3,14.34,9.25,52,260.53,61.74,83500.03,39.29,100.55,27.1,PM2.5,0,26166,-1
24.06,19.57,3.04,5.22,2.8,14.83,12.39,62,260.73,59.67,82866.85,39.29,100.72,24.06,PM2.5,0,26167,1616
20.57,16.68,2.62,4.51,2.6,15.24,14.67,79,261.67,54.66,83314.46,39.3,100.9,20.57,PM2.5,0,26168,1616
18.2,14.66,2.33,4,2.4,15.33,15.35,95,262.64,51.26,84291.02,39.3,101.07,18.2,PM2.5,0,26169,20
16.37,13.13,2.09,3.55,2.3,15.24,14.1,105,263.1,50.82,85151.38,39.31,101.24,16.37,PM2.5,0,26170,20
14.77,11.83,1.86,3.13,2.2,15.03,11.87,109,262.87,52.43,85359.71,39.31,101.42,15.03,O3,0,26171,20
13.33,10.66,1.74,2.81,2.2,14.8,10.69,107,262.27,54.77,84962.07,39.32,101.59,14.8,O3,0,26172,20
11.79,9.4,1.51,2.41,2.1,14.77,11.27,106,261.79,56.55,84510.45,39.32,101.77,14.77,O3,0,26173,20
10.07,8,1.27,1.96,2,15.06,12.78,109,261.48,58.54,84033.11,39.33,101.94,15.06,O3,0,26174,20
8.5,6.69,1.04,1.53,1.9,15.47,14.21,114,261.25,60.56,83535.17,39.33,102.12,15.47,O3,0,26175,20
7.16,5.59,0.86,1.18,1.8,15.71,14.06,120,261.98,59.63,84256.48,39.33,102.29,15.71,O3,0,26176,6
5.9,4.57,0.67,0.86,1.8,16.07,11.69,126,263.55,56.68,86089.23,39.34,102.47,16.07,O3,0,26177,6
4.87,3.76,0.53,0.64,1.8,16.07,8.79,128,264.44,54.84,87382.59,39.34,102.64,16.07,O3,0,26178,6
4.27,3.28,0.48,0.5,1.8,15.71,6.88,122,264.51,53.57,87840.06,39.34,102.82,15.71,O3,0,26179,6
3.99,3.05,0.45,0.43,1.7,15.45,6.43,111,264.13,53.18,87616.25,39.34,102.99,15.45,O3,0,26180,104
3.86,2.95,0.43,0.39,1.7,15.28,7.09,109,263.61,52.2,87050.27,39.35,103.17,15.28,O3,0,26181,104
3.74,2.85,0.42,0.35,1.7,15.05,7.41,109,263.31,49.2,86983.29,39.35,103.34,15.05,O3,0,26182,104
3.6,2.75,0.41,0.33,1.7,14.69,6.86,106,263.16,47.12,87123.09,39.35,103.51,14.69,O3,0,26183,104
3.54,2.7,0.4,0.32,1.7,14.58,6.51,101,262.96,46.82,87128.98,39.35,103.69,14.58,O3,0,26184,104
3.49,2.66,0.4,0.33,1.7,14.4,7.11,100,262.84,47.04,87137.06,39.35,103.86,14.4,O3,0,26185,104
3.37,2.57,0.39,0.32,1.7,14.38,8.45,104,262.65,47.9,87020.41,39.36,104.04,14.38,O3,0,26186,104
3.21,2.45,0.38,0.29,1.7,14.41,9.77,107,262.43,49.17,86903.67,39.36,104.21,14.41,O3,0,26187,104
3.07,2.34,0.38,0.27,1.7,14.53,10.42,108,262.29,50.15,86903.27,39.36,104.39,14.53,O3,0,26188,104
2.93,2.23,0.37,0.24,1.7,14.57,10.56,110,262.33,50.05,87125.21,39.36,104.56,14.57,O3,0,26189,104
2.8,2.14,0.37,0.23,1.7,14.56,10.24,113,262.57,48.76,87656.7,39.36,104.74,14.56,O3,0,26190,104
2.7,2.06,0.36,0.22,1.7,14.5,9.65,116,262.65,48.09,88084.33,39.36,104.91,14.5,O3,0,26191,104
2.63,2.01,0.35,0.24,1.7,14.79,8.83,117,262.48,48.09,88275.44,39.36,105.09,14.79,O3,0,26192,104
2.61,2,0.34,0.24,1.7,14.85,7.46,111,262.65,47.58,88811.21,39.36,105.26,14.85,O3,0,26193,104
2.67,2.03,0.35,0.24,1.7,14.69,6.47,99,262.58,48.06,88993.31,39.36,105.44,14.69,O3,0,26194,104
2.77,2.11,0.34,0.29,1.7,14.82,6.73,92,262.16,49.5,88483.44,39.36,105.61,14.82,O3,0,26195,1580
2.86,2.17,0.37,0.36,1.7,14.9,7.7,86,261.78,50.79,88087.1,39.36,105.79,14.9,O3,0,26196,1580
2.9,2.22,0.42,0.41,1.7,15.05,9.34,87,261.02,53.39,87172.62,39.36,105.96,15.05,O3,0,26197,1580
2.94,2.26,0.55,0.48,1.7,15.23,11.29,97,260.29,55.94,86220.3,39.35,106.14,15.23,O3,0,26198,2347
3.14,2.45,0.94,0.74,1.7,15.3,13.14,109,259.17,59.86,84905.59,39.35,106.31,15.3,O3,0,26199,2347
3.87,3.16,1.7,1.49,1.7,14.91,13.73,121,258.21,63.54,83800.36,39.35,106.49,14.91,O3,0,26200,6
6.93,6.17,4.53,4.18,2,12.9,11.11,139,259.45,58.8,85816.27,39.35,106.66,12.9,O3,0,26201,6
14.23,13.31,11.31,10.41,2.4,9.23,7.6,157,260.22,54.77,87652.99,39.35,106.83,14.23,PM2.5,0,26202,914
15.13,14.17,12.43,11.23,2.4,8.32,6.85,150,259.15,57.11,86530.87,39.34,107.01,15.13,PM2.5,0,26203,914
12.29,11.43,10.13,9.38,2.2,9.41,8.96,135,258.68,57.6,85812.97,39.34,107.18,12.29,PM2.5,0,26204,6
9.53,8.76,7.91,7.28,2,10.87,11.09,131,259.11,54.75,86199.29,39.34,107.36,10.87,O3,0,26205,6
7.19,6.52,5.98,5.4,1.9,12.55,11.95,128,259.35,51.82,86274.43,39.34,107.53,12.55,O3,0,26206,6
6.14,5.48,4.9,4.35,1.8,13.42,12.1,125,259.38,49.7,86110.34,39.33,107.71,13.42,O3,0,26207,4
5.51,4.85,4.16,3.64,1.8,13.96,12.41,125,259.31,48.75,85961.35,39.33,107.88,13.96,O3,0,26208,4
4.79,4.14,3.35,2.9,1.7,14.56,12.45,125,259.12,48.65,85754.74,39.33,108.06,14.56,O3,0,26209,4
4.27,3.63,2.63,2.33,1.7,15.26,12.36,125,258.96,49.01,85617.48,39.32,108.23,15.26,O3,0,26210,4
4.01,3.34,2.14,1.95,1.7,15.46,12.77,126,258.59,50.84,85498.77,39.32,108.41,15.46,O3,0,26211,4
3.74,3.07,1.73,1.61,1.7,15.72,12.77,128,258.36,52.75,85493.98,39.31,108.58,15.72,O3,0,26212,6
3.59,2.92,1.42,1.35,1.6,15.92,11.54,131,258.6,54.53,85955.19,39.31,108.76,15.92,O3,0,26213,6
3.56,2.89,1.2,1.19,1.6,16.05,9.26,132,258.71,55.98,86358.2,39.3,108.93,16.05,O3,0,26214,6
3.97,3.25,1.1,1.18,1.7,15.87,8.3,133,258.51,58.28,86484.18,39.3,109.1,15.87,O3,0,26215,6
4.46,3.66,1.03,1.16,1.7,15.88,8.21,130,258.49,60.59,86635.88,39.29,109.28,15.88,O3,0,26216,6
4.74,3.91,1.02,1.17,1.7,15.99,8.6,125,258.12,64.41,86154.33,39.29,109.45,15.99,O3,0,26217,4
5.23,4.35,1.18,1.33,1.7,15.99,9.03,122,257.84,66.72,85618.07,39.28,109.63,15.99,O3,0,26218,4
6.41,5.45,1.58,1.88,1.8,15.58,8.93,122,258.33,64.99,85969.8,39.28,109.8,15.58,O3,0,26219,4
8.57,7.43,2.33,2.9,2,14.67,8.57,123,259.14,62.57,86858.62,39.27,109.98,14.67,O3,0,26220,4
11.61,10.21,3.5,4.44,2.1,13.4,7.67,130,259.59,62.56,87776.79,39.26,110.15,13.4,O3,0,26221,390
14.2,12.53,4.26,5.94,2.3,12.16,6.81,142,258.8,65.81,87850.97,39.26,110.33,14.2,PM2.5,0,26222,390
15.56,13.71,4.45,6.46,2.4,11.75,6.1,142,257.85,68.48,87233.91,39.25,110.5,15.56,PM2.5,0,26223,390
16.97,14.94,4.5,6.8,2.5,11.41,6.37,138,257.19,69.29,87125.41,39.24,110.67,16.97,PM2.5,0,26224,390
17.86,15.75,4.63,7.5,2.5,10.95,7.04,131,257.78,65.33,88168.55,39.23,110.85,17.86,PM2.5,0,26225,390
23,20.27,7.19,9.79,2.8,9.58,6.65,130,259.05,59.48,90101.45,39.23,111.02,23,PM2.5,0,26226,390
27.86,24.37,9.45,11.54,3.1,8.63,4.07,118,257.47,69.58,90229.89,39.22,111.2,27.86,PM2.5,0,26227,4
28.47,24.65,9,11.28,3.1,8.82,4.69,103,255.72,78.95,87944.32,39.21,111.37,28.47,PM2.5,0,26228,4
28.64,24.64,8.46,11.05,3.1,8.86,8.11,105,254.7,81.68,86245.82,39.2,111.54,28.64,PM2.5,0,26229,4
25.31,21.59,7.04,9.94,2.9,9.69,10.75,111,254.86,78.04,85490.69,39.2,111.72,25.31,PM2.5,0,26230,4
22,18.42,5.95,8.82,2.7,10.68,12.32,111,254.57,76.6,84666.67,39.19,111.89,22,PM2.5,0,26231,4
18.67,15.33,5.09,7.73,2.5,11.78,14.95,108,254.05,75.05,83436.31,39.18,112.07,18.67,PM2.5,0,26232,4
17.14,13.98,5,7.29,2.5,12.56,16.68,105,254.95,65.61,83558.39,39.17,112.24,17.14,PM2.5,0,26233,4
19.97,16.09,6.09,8.29,2.6,11.53,13.3,111,257.27,55.01,86075.24,39.16,112.41,19.97,PM2.5,0,26234,4
24.7,20.36,7.17,9.88,2.9,10.16,7.63,129,256.61,61.23,86777.06,39.15,112.59,24.7,PM2.5,0,26235,-1
28.86,23.91,8.13,10.76,3.1,9.38,9.2,146,255.91,64.57,85610.34,39.14,112.76,28.86,PM2.5,0,26236,-1
33.63,27.87,9.28,11.84,3.4,8.36,11.28,143,257.14,59.1,86824.91,39.13,112.94,33.63,PM2.5,0,26237,6
37.36,30.98,9.29,12.1,3.6,7.81,8.97,143,256.97,61.09,87525.85,39.12,113.11,37.36,PM2.5,0,26238,6
37.16,30.76,9.12,11.82,3.6,7.81,7.69,133,253.78,78.8,84524.34,39.11,113.28,37.16,PM2.5,0,26239,6
28.93,23.82,7.35,9.78,3,9.19,12.34,116,250.79,89.07,80021.92,39.1,113.46,28.93,PM2.5,0,26240,-1
23.49,19.05,6.13,8.43,2.7,10.82,18.14,114,251.3,80.24,79232.54,39.09,113.63,23.49,PM2.5,0,26241,-1
22.07,16.93,5.89,8.05,2.6,10.81,15.41,124,256.6,57.38,85194.3,39.08,113.8,22.07,PM2.5,0,26242,6
24.09,18.93,5.9,8.69,2.7,9.96,11.24,146,260.28,47.47,90625.55,39.07,113.98,24.09,PM2.5,0,26243,1229
25.47,20.03,6.01,9.22,2.8,9.58,12.34,150,260.59,46.02,91092.73,39.05,114.15,25.47,PM2.5,0,26244,1229
24.94,19.54,5.92,9.14,2.8,9.79,14.64,144,260.87,44,91126.89,39.04,114.33,24.94,PM2.5,0,26245,6
24.71,19.24,5.84,9.14,2.8,9.99,16.41,141,261.93,40.85,92710.73,39.03,114.5,24.71,PM2.5,0,26246,6
25.03,19.43,5.83,9.29,2.9,9.96,15.43,141,263.53,37.33,95049.75,39.02,114.67,25.03,PM2.5,0,26247,6
26.33,20.53,5.77,9.73,3,9.44,10.27,148,264.57,36.05,96455.39,39.01,114.85,26.33,PM2.5,0,26248,4409
31.84,25.03,6.11,11.04,3.3,8.15,7.75,158,265.51,33.82,97951.84,38.99,115.02,31.84,PM2.5,0,26249,4409
55.25,45.87,9.34,16.34,4.8,4.6,6.71,155,266.08,36.87,100050.93,38.98,115.19,55.25,PM2.5,0,26250,4409
110.7,74.98,17.71,22.64,8.7,0.72,5.86,165,264.75,47.21,101353.21,38.97,115.36,110.7,PM2.5,0,26251,480
218.65,124.97,31.59,24.18,15.8,0.35,4.22,180,263.04,67.35,101908.44,38.95,115.54,218.65,PM2.5,0,26252,480
235.81,134,30.72,24.01,16.8,0.43,3.37,-166,262.29,82.48,101997.27,38.94,115.71,235.81,PM2.5,0,26253,780
224.35,126.92,26.6,23.84,15.7,0.48,3.7,-158,262.97,79.09,101902.91,38.93,115.88,224.35,PM2.5,0,26254,780
184.03,106.67,21.47,23.97,13.1,0.47,4.59,-161,263.34,73.39,101836.6,38.91,116.06,184.03,PM2.5,0,26255,780
139.34,88.28,17.54,24.41,11,0.45,6.15,-169,263.64,65.4,101787.88,38.9,116.23,139.34,PM2.5,0,26256,780
120.44,79.41,15.42,24.7,10,0.44,7.95,-176,264.36,55.08,101826.31,38.88,116.4,120.44,PM2.5,0,26257,480
119.34,78.69,14.64,24.64,9.9,0.44,9.24,175,265.03,48.44,101886.78,38.87,116.58,119.34,PM2.5,0,26258,480
125.64,81.47,14.62,24.68,10.3,0.43,9.71,167,265.42,45.81,101875.33,38.85,116.75,125.64,PM2.5,0,26259,480
136.82,86.75,16.12,25.01,11.1,0.35,9.78,157,265.52,45.44,101861.89,38.84,116.92,136.82,PM2.5,0,26260,480
155.23,95.2,19.27,25.71,12.4,0.25,9.09,147,265.44,47.97,101857.24,38.82,117.09,155.23,PM2.5,0,26261,292
176.86,104.19,22.17,26.27,13.8,0.21,8.18,132,264.69,49.41,101843.86,38.81,117.27,176.86,PM2.5,0,26262,292
129.93,83.88,17.99,26.09,10.5,0.33,9.46,127,266.8,55.58,101830.42,38.79,117.44,129.93,PM2.5,0,26263,292
2.2,1.59,0.04,1.28,1.2,21.09,19.77,25,259.05,16.32,55119.6,36.35,76.07,21.09,O3,0,26264,229
1.89,1.38,0.04,0.99,1.2,22.29,17.43,19,259.35,15.35,55211.47,36.39,76.23,22.29,O3,0,26265,229
1.71,1.26,0.04,0.86,1.2,22.51,18.01,30,261.27,12.19,55853.03,36.42,76.39,22.51,O3,0,26266,229
1.66,1.21,0.04,0.82,1.2,22.75,17.54,50,263.63,10.58,57099.6,36.46,76.55,22.75,O3,0,26267,859
1.63,1.19,0.04,0.81,1.2,22.68,14.97,61,261.26,12.49,55350.48,36.5,76.72,22.68,O3,0,26268,859
1.6,1.17,0.04,0.8,1.2,22.69,14.06,61,258.81,13.97,53672.34,36.53,76.88,22.69,O3,0,26269,268
1.54,1.13,0.05,0.78,1.2,22.42,14.6,56,259.89,12.72,54763.98,36.57,77.04,22.42,O3,0,26270,268
1.49,1.09,0.05,0.73,1.2,21.93,15.11,55,260.09,12.13,54980.05,36.6,77.21,21.93,O3,0,26271,859
1.41,1.04,0.04,0.66,1.1,21.83,16.86,61,260.5,11.49,54796.41,36.64,77.37,21.83,O3,0,26272,268
1.37,1,0.04,0.62,1.1,22.21,17.43,68,262.03,10.57,55466.34,36.67,77.53,22.21,O3,0,26273,268
1.34,0.99,0.04,0.59,1.1,21.93,16.1,74,261.57,10.56,54805.92,36.71,77.7,21.93,O3,0,26274,268
1.34,0.98,0.04,0.58,1.1,21.7,15.14,76,262.29,9.58,55175.91,36.74,77.86,21.7,O3,0,26275,268
1.34,0.99,0.04,0.58,1.1,21.41,13.89,76,265.45,7.65,57722.54,36.77,78.03,21.41,O3,0,26276,268
1.36,0.99,0.04,0.6,1.2,21.61,12.47,66,267.86,6.46,60830.02,36.81,78.19,21.61,O3,0,26277,268
1.36,1,0.04,0.61,1.2,21.88,12.38,56,270.46,6.03,63953.78,36.84,78.35,21.88,O3,0,26278,268
1.63,1.2,0.06,0.6,1.2,22.02,11.09,70,272.95,6.32,67367.13,36.88,78.52,22.02,O3,0,26279,268
2.81,2.12,0.13,0.6,1.3,21.91,9.67,86,273.94,7.61,70239.63,36.91,78.68,21.91,O3,0,26280,1575
4.77,3.64,0.29,0.61,1.5,21.53,7.6,96,273.59,10.8,73465.5,36.94,78.85,21.53,O3,0,26281,1575
8.16,6.23,0.5,0.66,1.7,21.09,5.28,114,271.05,19.28,76522.24,36.98,79.01,21.09,O3,0,26282,3131
10.16,7.79,0.65,0.75,1.9,21.58,3.26,114,268.38,31.62,77957.37,37.01,79.18,21.58,O3,0,26283,3131
21.07,16.43,1.66,1.57,2.6,19.91,1.94,126,266.18,48.44,81006.57,37.04,79.34,21.07,PM2.5,0,26284,3131
40.77,32.33,3.75,3.65,3.9,15.61,1.45,164,264.52,67.25,84628.41,37.07,79.51,40.77,PM2.5,0,26285,-1
55.08,44.84,5.93,6.17,5,12.97,0.77,160,263.35,79.62,86272.09,37.1,79.67,55.08,PM2.5,0,26286,-1
59.59,49.35,7.07,7.65,5.4,11.64,0.76,138,262.37,87.98,86787.49,37.14,79.84,59.59,PM2.5,0,26287,-1
36.41,29.18,3.83,4.09,3.9,13.49,0.99,143,261.89,93.01,87094.49,37.17,80,36.41,PM2.5,0,26288,-1
15.34,11.85,1.06,0.9,2.5,14.9,1.24,174,262.08,93.68,87356.38,37.2,80.17,15.34,PM2.5,0,26289,-1
11.77,8.93,0.64,0.34,2.2,14.76,1.43,-132,262.77,89.22,87413.3,37.23,80.33,14.76,O3,0,26290,75
10.59,8,0.57,0.27,2.2,14.42,2.67,-102,263.43,82.5,87454.35,37.26,80.5,14.42,O3,0,26291,500
10.06,7.58,0.55,0.25,2.1,14.15,4.02,-99,263.56,79.88,87459.91,37.29,80.67,14.15,O3,0,26292,500
9.73,7.33,0.52,0.23,2.1,14.03,4.78,-101,263.55,79.88,87375.05,37.32,80.83,14.03,O3,0,26293,500
9.36,7.04,0.49,0.18,2.1,14.02,4.93,-105,263.4,81.83,87290.05,37.35,81,14.02,O3,0,26294,500
9.13,6.86,0.47,0.17,2.1,14.05,4.77,-108,263.2,84.04,87252.59,37.38,81.16,14.05,O3,0,26295,500
8.94,6.72,0.47,0.17,2.1,14.08,4.75,-111,263.04,84.76,87151.55,37.41,81.33,14.08,O3,0,26296,75
8.74,6.56,0.46,0.17,2.1,14.12,4.85,-113,262.95,83.17,86928.61,37.44,81.5,14.12,O3,0,26297,75
8.5,6.39,0.45,0.17,2.1,14.02,4.93,-114,263.4,78.02,86778.84,37.47,81.66,14.02,O3,0,26298,75
8.34,6.27,0.45,0.18,2.1,13.86,5.37,-115,263.94,73.69,86718.48,37.5,81.83,13.86,O3,0,26299,75
8.24,6.19,0.44,0.19,2,13.79,5.96,-119,263.85,74.11,86567.48,37.53,82,13.79,O3,0,26300,75
8.16,6.12,0.44,0.2,2,13.75,6.02,-123,263.84,74.77,86535.56,37.56,82.16,13.75,O3,0,26301,75
8.04,6.03,0.43,0.21,2,13.72,6.02,-124,263.92,74.78,86639.09,37.59,82.33,13.72,O3,0,26302,75
7.93,5.94,0.42,0.23,2,13.67,6.2,-125,264,75.21,86674.8,37.62,82.5,13.67,O3,0,26303,75
7.83,5.86,0.42,0.26,2,13.65,6.05,-128,263.95,76.86,86842.52,37.65,82.67,13.65,O3,0,26304,75
7.73,5.78,0.41,0.28,2,13.67,5.81,-128,264.13,76.36,87102.16,37.68,82.83,13.67,O3,0,26305,75
7.6,5.69,0.42,0.26,2,13.38,5.95,-126,264.21,75.85,87203.28,37.7,83,13.38,O3,0,26306,75
7.44,5.58,0.41,0.24,2,13.31,6.14,-125,264.33,74.36,87272.98,37.73,83.17,13.31,O3,0,26307,75
7.29,5.46,0.42,0.23,2,13.05,6.31,-123,264.38,72.87,87378.57,37.76,83.34,13.05,O3,0,26308,75
7.1,5.32,0.41,0.26,2,13.05,6.42,-118,264.56,70.28,87390.63,37.79,83.51,13.05,O3,0,26309,18
6.91,5.19,0.41,0.28,2,13.07,6.55,-115,264.69,67.79,87368.52,37.81,83.67,13.07,O3,0,26310,18
6.73,5.05,0.42,0.29,2,12.83,6.7,-113,264.69,66.02,87393.71,37.84,83.84,12.83,O3,0,26311,18
6.57,4.93,0.41,0.33,2,12.86,6.77,-109,264.72,64.43,87406.86,37.87,84.01,12.86,O3,0,26312,18
6.43,4.82,0.41,0.35,2,12.93,6.84,-108,264.62,64.25,87477.97,37.89,84.18,12.93,O3,0,26313,18
6.29,4.72,0.4,0.36,2,13.06,7.12,-107,264.43,65.12,87555.88,37.92,84.35,13.06,O3,0,26314,18
6.16,4.62,0.42,0.36,2,12.95,7.67,-108,264.01,67.22,87545.74,37.95,84.52,12.95,O3,0,26315,18
6.03,4.54,0.42,0.38,2,13.01,8.02,-107,264.06,66.92,87507.36,37.97,84.68,13.01,O3,0,26316,18
5.93,4.46,0.44,0.39,2,12.83,8.14,-106,263.93,67.44,87469.66,38,84.85,12.83,O3,0,26317,18
5.84,4.4,0.45,0.39,2,12.87,8.17,-102,264.11,65.61,87421.64,38.02,85.02,12.87,O3,0,26318,18
5.76,4.34,0.46,0.39,2,12.91,7.98,-98,264.04,65.27,87301.04,38.05,85.19,12.91,O3,0,26319,18
5.66,4.28,0.47,0.39,2,12.94,7.36,-96,263.84,66.03,87257.98,38.07,85.36,12.94,O3,0,26320,18
5.51,4.18,0.48,0.36,2,12.91,6.69,-98,263.62,67.03,87323.23,38.1,85.53,12.91,O3,0,26321,18
5.19,3.9,0.41,0.25,2,12.63,6.64,-105,263.4,68.23,87365.54,38.12,85.7,12.63,O3,0,26322,18
4.89,3.67,0.36,0.18,2,12.49,7.59,-115,263.46,67.04,87384.27,38.15,85.87,12.49,O3,0,26323,18
4.91,3.7,0.37,0.2,2,12.38,8.56,-124,263.83,63.52,87392.91,38.17,86.04,12.38,O3,0,26324,1752
4.96,3.73,0.39,0.21,2,12.42,8.68,-130,264.98,55.59,87801.23,38.19,86.21,12.42,O3,0,26325,1752
4.9,3.7,0.41,0.23,2,12.52,7.81,-130,267.52,41.8,88025.2,38.22,86.38,12.52,O3,0,26326,1752
4.69,3.55,0.43,0.26,1.9,12.66,4.81,-119,270.57,28.84,87264.78,38.24,86.55,12.66,O3,0,26327,18
4.11,3.13,0.41,0.27,1.9,13.49,1.6,-70,272.92,21.05,85874.79,38.26,86.72,13.49,O3,0,26328,-1
