country,language,budget,gross,imdb_score,title_year,num_voted_users,num_critic_for_reviews,num_user_for_reviews,director_name,duration,genres,movie_title,content_rating
USA,English,0,0,6.1,2016,57,481,316,Gareth Evans,102,Action|Crime|Thriller,The Raid: Redemption,R
USA,English,0,0,7.6,0,11427,186,119,Jonathan Teplitzky,116,Biography|Drama|Romance|War,The Railway Man,R
Mexico,Spanish,0,5100937,7.5,2010,68885,265,190,James McTeigue,110,Crime|Mystery|Thriller,The Raven,R
USA,English,0,0,4.7,2012,6531,102,89,Andrew Traucki,94,Horror|Thriller,The Reef,R
Spain,English,0,199652,6.6,2011,7390,23,47,,52,Drama|Fantasy|Horror|Mystery,The Returned            ,TV-MA
USA,English,0,82739,6.7,2010,465,556,1188,Alejandro G. Iñárritu,156,Adventure|Drama|Thriller|Western,The Revenant,R
USA,English,0,0,7.9,0,111506,0,8,Brandon Landers,143,Drama|Horror|Thriller,The Ridges,
USA,English,0,0,7.9,0,2948,53,143,Frank Coraci,119,Comedy|Western,The Ridiculous 6,TV-14
USA,English,0,0,3.7,2016,3313,10,26,Zackary Adler,110,Crime|Drama,The Rise of the Krays,R
France,English,0,145118,7.7,0,10111,267,197,Mikael Håfström,114,Drama|Horror|Mystery|Thriller,The Rite,PG-13
USA,English,0,6857503,6.3,2011,32697,138,115,Christian E. Christiansen,91,Drama|Horror|Thriller,The Roommate,PG-13
USA,English,0,3094687,6.7,2012,24391,259,129,Floria Sigismondi,106,Biography|Drama|Music,The Runaways,R
UK,English,0,122288,6.4,2010,64777,249,360,Wes Ball,132,Action|Sci-Fi|Thriller,The Scorch Trials,PG-13
USA,English,0,0,5.1,2015,1091,158,100,John Madden,122,Comedy|Drama,The Second Best Exotic Marigold Hotel,PG
USA,English,0,0,6,2015,13279,111,26,Anna Muylaert,112,Comedy|Drama,The Second Mother,R
France,Persian,0,439958,5.9,2011,6277,165,155,Yarrow Cheney,87,Animation|Comedy|Family,The Secret Life of Pets,PG
USA,English,0,12495865,6.8,2012,7100,362,515,Ben Stiller,114,Adventure|Comedy|Drama|Fantasy|Romance,The Secret Life of Walter Mitty,PG
China,Mandarin,0,377420,7.3,2014,2789,1,4,,45,Drama|Thriller,The Secret            ,
USA,English,0,0,7.5,0,36919,337,126,Ben Lewin,95,Biography|Comedy|Drama|Romance,The Sessions,R
UK,English,0,0,4.8,2015,1355,186,139,Jaume Collet-Serra,86,Drama|Horror|Thriller,The Shallows,PG-13
UK,English,0,756452,6.2,2011,27009,161,180,William Eubank,97,Sci-Fi|Thriller,The Signal,PG-13
USA,English,0,0,5,0,2011,23,17,Caryn Waechter,104,Drama|Mystery|Thriller,The Sisterhood of Night,PG-13
USA,English,0,1007535,5.7,2011,7625,146,114,David Gordon Green,87,Comedy,The Sitter,R
USA,English,0,0,8.8,0,213483,185,79,Craig Johnson,93,Comedy|Drama,The Skeleton Twins,R
USA,English,0,0,7.4,0,25329,16,2,Mona Fastvold,91,Drama,The Sleepwalker,Not Rated
USA,English,0,793352,5.1,2012,2551,125,59,Raja Gosnell,105,Adventure|Animation|Comedy|Family|Fantasy,The Smurfs 2,PG
USA,English,0,0,7,0,33535,172,153,Raja Gosnell,103,Adventure|Animation|Comedy|Family|Fantasy,The Smurfs,PG
Poland,Polish,0,447093,9.1,0,12590,556,696,David Fincher,120,Biography|Drama,The Social Network,PG-13
Poland,Polish,0,447093,9.1,0,12591,62,41,Dito Montiel,90,Crime|Drama|Thriller,The Son of No One,R
Sweden,Swedish,0,0,8.1,0,335,235,238,Jon Turteltaub,109,Action|Adventure|Family|Fantasy,The Sorcerer's Apprentice,PG
USA,English,0,0,8.1,2014,3089,1,1,Justin Paul Miller,90,Comedy|Mystery|Thriller,The Sound and the Shadow,R
USA,English,0,72980108,5.9,2010,80338,220,178,James Ponsoldt,95,Comedy|Drama|Romance,The Spectacular Now,R
UK,English,0,518134,6.2,2013,21243,147,133,Paul Tibbitt,92,Adventure|Animation|Comedy|Family|Fantasy,The SpongeBob Movie: Sponge Out of Water,PG
USA,English,0,342936,6.1,2013,45928,97,71,Brian Levant,94,Action|Comedy|Family,The Spy Next Door,PG
India,Hindi,0,563699,6.2,2011,3266,68,42,Jehane Noujaim,108,Documentary|Drama|History|News,The Square,Not Rated
Sweden,Swedish,0,188870,6.7,2010,13443,13,13,,120,Action|Crime|Drama|Mystery,The Streets of San Francisco            ,
Spain,English,0,0,4.8,2015,1351,111,99,Nick Love,112,Action|Crime|Drama,The Sweeney,R
UK,English,0,0,8.2,0,10388,181,120,Josh Gordon,101,Comedy|Drama|Romance,The Switch,PG-13
USA,English,0,0,7.8,0,27418,92,36,Julie Taymor,110,Comedy|Drama|Fantasy|Romance,The Tempest,PG-13
USA,English,0,0,8.5,0,135643,419,388,James Marsh,123,Biography|Drama|Romance,The Theory of Everything,PG-13
USA,English,0,169719,5.2,2013,7384,228,254,Paul W.S. Anderson,110,Action|Adventure|Romance,The Three Musketeers,PG-13
USA,English,0,0,7.9,0,39559,162,189,Bobby Farrelly,92,Comedy,The Three Stooges,PG
France,French,0,0,6.4,2015,979,19,17,Anthony O'Brien,81,Adventure|Drama|Western,The Timber,
USA,English,0,0,4.6,2015,3836,97,79,Maggie Carey,104,Comedy|Romance,The To Do List,R
USA,English,0,0,9,0,170055,321,374,Florian Henckel von Donnersmarck,103,Action|Romance|Thriller,The Tourist,PG-13
USA,English,0,0,6.7,0,114,321,374,Florian Henckel von Donnersmarck,103,Action|Romance|Thriller,The Tourist,PG-13
China,Mandarin,0,0,6.2,2013,1904,378,420,Ben Affleck,150,Crime|Drama|Thriller,The Town,R
USA,English,0,37721949,6,2010,6067,148,121,Camille Delamarre,96,Action|Crime|Thriller,The Transporter Refueled,PG-13
UK,English,0,304137,7.3,2010,55982,584,975,Terrence Malick,139,Drama|Fantasy,The Tree of Life,PG-13
USA,English,0,4063238,7.4,2012,43982,322,329,Bill Condon,115,Adventure|Drama|Fantasy|Romance,The Twilight Saga: Breaking Dawn - Part 2,PG-13
USA,English,0,0,8.7,0,42746,322,329,Bill Condon,115,Adventure|Drama|Fantasy|Romance,The Twilight Saga: Breaking Dawn - Part 2,PG-13
India,Hindi,0,0,4.7,2014,781,293,498,David Slade,124,Adventure|Drama|Fantasy|Romance,The Twilight Saga: Eclipse,PG-13
USA,English,0,60923325,6.4,2010,147317,9,10,Joe Marino,76,Horror,The Vatican Exorcisms,R
USA,English,0,0,7.3,0,415,93,53,Mark Neveldine,91,Horror|Thriller,The Vatican Tapes,PG-13
USA,English,0,0,6.6,0,5563,39,29,Phil Joanou,93,Horror,The Veil,R
USA,English,0,0,5.4,2015,522,46,13,Huck Botko,86,Comedy,The Virginity Hit,R
Japan,Japanese,0,0,8.2,2016,374,371,455,M. Night Shyamalan,94,Horror|Thriller,The Visit,PG-13
Japan,Japanese,0,0,8.2,2016,374,214,164,Michael Sucsy,104,Drama|Romance,The Vow,PG-13
Italy,Italian,0,0,8.7,0,9638,77,24,Hong-jin Na,156,Fantasy|Horror|Mystery|Thriller,The Wailing,Not Rated
0,English,0,0,6.6,0,29,335,195,Robert Zemeckis,123,Adventure|Biography|Drama|Thriller,The Walk,PG
USA,English,0,35010192,5.4,2012,6352,23,25,Scott Dow,88,Comedy|Horror,The Walking Deceased,R
USA,English,0,316842,6.4,2014,15756,95,102,Sngmoo Lee,100,Action|Fantasy|Western,The Warrior's Way,R
USA,English,0,2507106,6.1,2013,2561,265,207,Akiva Schaffer,102,Action|Comedy|Sci-Fi,The Watch,R
UK,English,0,0,5.4,2013,3740,265,207,Akiva Schaffer,102,Action|Comedy|Sci-Fi,The Watch,R
Australia,English,0,0,6.1,2010,4173,183,185,Russell Crowe,111,Drama|War,The Water Diviner,R
USA,English,0,0,6.3,2014,191,276,216,Nat Faxon,103,Comedy|Drama,The Way Way Back,PG-13
USA,English,0,0,8.6,0,159910,9,7,Jay Alaimo,84,Horror,The Wicked Within,R
UK,English,0,0,8.5,0,12848,425,452,Robert Eggers,92,Horror|Mystery,The Witch,R
UK,English,0,0,6.4,2010,252,606,1138,Martin Scorsese,240,Biography|Comedy|Crime|Drama,The Wolf of Wall Street,R
UK,English,0,0,7.5,2011,381,357,432,Joe Johnston,119,Drama|Fantasy|Horror|Thriller,The Wolfman,R
USA,English,0,0,7.1,2015,53,440,533,James Mangold,138,Action|Adventure|Sci-Fi|Thriller,The Wolverine,PG-13
USA,English,0,0,7.7,0,202115,462,509,James Watkins,95,Drama|Fantasy|Horror|Thriller,The Woman in Black,PG-13
Spain,Spanish,0,0,7.2,2014,955,216,130,Brian Klugman,102,Drama|Mystery|Romance|Thriller,The Words,PG-13
USA,English,0,0,5.4,2011,1305,5,1,Nicolae Constantin Tanase,104,Drama,The World Is Mine,
USA,English,0,841206,6.3,2011,2603,427,401,Edgar Wright,109,Action|Comedy|Sci-Fi,The World's End,R
USA,English,0,0,7,0,1641,122,28,Jean-Pierre Jeunet,105,Action|Adventure|Drama|Family,The Young and Prodigious T.S. Spivet,PG
France,French,0,0,7.1,2012,29440,24,30,Cyrus Nowrasteh,111,Drama,The Young Messiah,PG-13
USA,English,0,0,8.2,0,7458,77,53,Roland Joffé,102,Biography|Drama|War,There Be Dragons,PG-13
India,Hindi,0,1165104,5.3,2010,8598,13,1,C. Fraser Press,105,Comedy|Drama|Music,Theresa Is a Mother,
USA,English,0,334658,7.3,2014,75633,98,85,David Wain,83,Comedy,They Came Together,R
Poland,Polish,0,3826455,7.4,2013,34643,22,2,Johanna Schwartz,105,Documentary,They Will Have to Kill Us First,
USA,English,0,0,7.4,0,2258,52,38,Tim Story,106,Comedy|Romance,Think Like a Man Too,PG-13
USA,Hebrew,0,560512,7.8,2016,550,77,62,Tim Story,122,Comedy|Romance,Think Like a Man,PG-13
USA,English,0,4311834,8.3,2010,55382,285,248,Judd Apatow,134,Comedy,This Is 40,R
France,French,0,0,7.2,2016,389,34,7,Chad Hartigan,83,Drama,This Is Martin Bonner,R
USA,English,0,0,8.8,0,133415,418,669,Evan Goldberg,107,Comedy|Fantasy,This Is the End,R
USA,English,0,0,5.9,0,954,156,145,Shawn Levy,103,Comedy|Drama,This Is Where I Leave You,R
USA,English,0,21520719,5.8,2010,10103,241,238,McG,103,Action|Comedy|Romance,This Means War,PG-13
USA,English,0,7705974,7.5,2011,3543,486,532,Alan Taylor,112,Action|Adventure|Fantasy,Thor: The Dark World,PG-13
India,Hindi,0,352684,4.3,2012,4633,516,738,Kenneth Branagh,115,Action|Adventure|Fantasy,Thor,PG-13
USA,English,0,0,7.8,2016,59,60,16,Jeremy Degruson,85,Adventure|Animation|Comedy|Family|Fantasy,Thunder and the House of Magic,
USA,English,0,0,7.4,0,15114,13,8,Wade Gasque,75,Drama,Tiger Orange,Unrated
China,Mandarin,0,0,3.2,2011,408,82,71,Tim Heidecker,93,Comedy,Tim and Eric's Billion Dollar Movie,R
USA,English,0,0,8.3,0,29450,6,2,Charles Ferguson,100,Documentary,Time to Choose,
USA,English,0,0,7.9,0,38177,466,517,Tomas Alfredson,127,Drama|Mystery|Thriller,Tinker Tailor Soldier Spy,R
Cambodia,English,0,0,5.6,2014,1933,113,35,Lena Dunham,98,Comedy|Drama|Romance,Tiny Furniture,Not Rated
Italy,Italian,0,0,7.3,2010,8667,0,0,Simon Napier-Bell,81,Documentary,"To Be Frank, Sinatra at 100",
USA,English,0,24708699,4.9,2010,7991,275,163,Woody Allen,112,Comedy|Romance,To Rome with Love,R
UK,English,0,0,7.9,0,2651,443,497,Brad Bird,130,Action|Adventure|Family|Mystery|Sci-Fi,Tomorrowland,PG
UK,English,0,0,8.6,0,70568,3,1,Andrés Couturier,89,Animation|Family,Top Cat Begins,PG
USA,English,0,0,8.4,0,36265,161,93,Chris Rock,102,Comedy|Romance,Top Five,R
USA,English,0,2981638,6.9,2011,40425,18,2,Sara Newens,80,Documentary,Top Spin,
USA,English,0,0,7.5,0,1558,236,194,Brett Ratner,104,Action|Comedy|Crime,Tower Heist,PG-13
USA,English,0,977600,6.5,2010,8204,0,0,John Blanchard,65,Comedy,Towering Inferno            ,
USA,English,0,0,3.5,0,1922,453,733,Lee Unkrich,103,Adventure|Animation|Comedy|Family|Fantasy,Toy Story 3,G
USA,English,0,3419967,7.2,2013,13359,12,18,Ian Sharp,102,Action|Adventure|Drama|Western,Tracker,R
USA,English,0,0,6.7,2010,919,6,8,Christopher M. Bessette,88,Drama|Thriller,Trade of Innocents,PG-13
France,French,0,706622,6.4,2010,1213,332,309,Judd Apatow,129,Comedy|Romance,Trainwreck,R
China,Chinese,0,50000,5.1,2013,322,393,212,Danny Boyle,101,Crime|Drama|Mystery|Thriller,Trance,R
USA,English,0,0,3.4,2015,928,393,212,Danny Boyle,101,Crime|Drama|Mystery|Thriller,Trance,R
USA,English,0,0,7.7,0,42402,355,462,Wally Pfister,119,Drama|Mystery|Romance|Sci-Fi|Thriller,Transcendence,PG-13
UK,English,0,0,7.2,2012,26863,378,918,Michael Bay,165,Action|Adventure|Sci-Fi,Transformers: Age of Extinction,PG-13
USA,English,0,2592808,3.5,2010,548,428,899,Michael Bay,154,Action|Adventure|Sci-Fi,Transformers: Dark of the Moon,PG-13
USA,English,0,3122616,6.8,2014,16594,16,19,,511,Crime|Drama|Thriller,Trapped            ,
USA,English,0,5355847,6.8,2011,6110,101,26,Stephen Daldry,114,Adventure|Crime|Drama|Mystery|Thriller,Trash,R
UK,English,0,3108216,6.4,2016,2587,5,5,Travis Romero,67,Drama|Thriller,Treachery,
China,Chinese,0,0,5.7,2013,625,10,3,Analeine Cal y Mayor,92,Comedy|Drama,Treading Water,
USA,English,0,0,4.7,2014,2621,214,106,John Hillcoat,115,Action|Crime|Drama|Thriller,Triple 9,R
USA,English,0,0,8.5,0,50391,337,199,André Øvredal,103,Comedy|Drama|Fantasy|Horror,Trollhunter,PG-13
USA,English,0,750100,6.3,2013,19752,469,665,Joseph Kosinski,125,Action|Adventure|Sci-Fi,TRON: Legacy,PG
USA,English,0,0,7.5,0,15612,469,665,Joseph Kosinski,125,Action|Adventure|Sci-Fi,TRON: Legacy,PG
USA,English,0,4033268,6.6,2010,9808,239,150,Robert Lorenz,111,Drama|Sport,Trouble with the Curve,PG-13
USA,English,0,2843,5.4,2013,2895,493,724,Ethan Coen,110,Adventure|Drama|Western,True Grit,PG-13
France,French,0,171320,7.3,2011,10796,109,137,David Schwimmer,106,Crime|Drama|Thriller,Trust,R
0,English,0,0,8.3,0,22848,40,41,Robert Heath,96,Horror|Mystery,Truth or Die,Not Rated
USA,English,0,0,8.4,0,67315,324,200,Eli Craig,89,Comedy|Horror,Tucker and Dale vs Evil,R
Canada,English,0,19097994,7.1,2016,11744,166,90,David Soren,96,Adventure|Animation|Comedy|Family|Sport,Turbo,PG
India,English,0,0,7,2014,102,254,261,Kevin Smith,102,Comedy|Drama|Horror,Tusk,R
USA,English,0,27012,5.9,2010,440,4,22,,60,Drama|Mystery|Thriller,Twisted            ,
Spain,English,0,54734,5.7,2015,20821,112,70,Francis Ford Coppola,88,Comedy|Fantasy|Horror|Mystery,Twixt,R
UK,English,0,0,7.2,2012,2098,6,6,Kim Nguyen,96,Drama|Romance,Two Lovers and a Bear,
USA,English,0,0,4,2016,436,19,64,Martyn Pick,76,Action|Animation|Fantasy|Horror|Mystery|Sci-Fi|Thriller,"Ultramarines: A Warhammer 40,000 Movie",R
USA,English,0,0,6.7,0,72017,322,351,Angelina Jolie Pitt,137,Biography|Drama|Sport|War,Unbroken,PG-13
USA,English,0,0,4.1,2013,268,322,351,Angelina Jolie Pitt,137,Biography|Drama|Sport|War,Unbroken,PG-13
USA,English,0,0,7.8,0,32923,454,616,Jonathan Glazer,108,Drama|Horror|Sci-Fi|Thriller,Under the Skin,R
USA,English,0,0,6.8,0,1781,82,22,Juan José Campanella,106,Adventure|Animation|Family|Sport,Underdogs,PG
USA,English,0,0,7.3,0,26404,242,271,Måns Mårlind,88,Action|Fantasy|Horror,Underworld: Awakening,R
USA,English,0,0,5.8,0,2185,1,1,Sam Martin,66,Documentary,UnDivided,PG
USA,English,0,0,7.5,0,3852,90,89,Ken Scott,91,Comedy,Unfinished Business,R
USA,English,0,0,7.5,0,3852,14,44,,60,Drama|Mystery,Unforgettable            ,
Mexico,Spanish,0,1391770,6,2011,1592,2,9,,45,Crime|Drama,Unforgotten            ,
USA,English,0,0,7.3,0,18058,270,309,Levan Gabriadze,83,Horror|Mystery|Thriller,Unfriended,R
USA,English,0,0,7.7,0,6762,7,22,Frédéric Auburtin,110,Drama|History|Sport,United Passions,Not Rated
USA,English,0,0,7,0,80025,349,332,Jaume Collet-Serra,113,Action|Mystery|Thriller,Unknown,PG-13
USA,English,0,10443,6.3,2012,1255,349,332,Jaume Collet-Serra,113,Action|Mystery|Thriller,Unknown,PG-13
UK,English,0,0,8.3,0,7968,14,17,Hank Braxtan,89,Action|Horror|Thriller,Unnatural,R
Canada,English,0,0,7.7,2013,629,316,326,Tony Scott,98,Action|Thriller,Unstoppable,PG-13
USA,English,0,0,7.5,0,49049,6,3,Simeon Rice,93,Action|Horror|Thriller,Unsullied,R
UK,English,0,229094,6.9,2015,27650,3,6,Vijay Chandar,155,Comedy|Romance,Vaalu,
USA,English,0,0,6.8,2014,78,204,219,John Francis Daley,99,Adventure|Comedy,Vacation,R
USA,English,0,0,6.1,0,7673,186,211,Garry Marshall,125,Comedy|Romance,Valentine's Day,PG-13
USA,English,0,405614,6.7,2011,15775,122,187,Jason Friedberg,82,Comedy,Vampires Suck,PG-13
USA,English,0,0,8.6,0,173172,54,42,Amy Heckerling,92,Comedy|Horror|Romance,Vamps,PG-13
USA,English,0,531806,3.4,2010,548,47,315,,44,Crime|Drama|Mystery,Veronica Mars            ,TV-14
0,0,0,0,7.1,0,8,1,3,Clark Baker,14,Horror|Sci-Fi|Short|Thriller,Vessel,
USA,English,0,0,7.9,0,28190,159,91,Paul McGuigan,110,Drama|Horror|Sci-Fi|Thriller,Victor Frankenstein,PG-13
Ireland,English,0,0,5.7,2012,6585,159,91,Paul McGuigan,110,Drama|Horror|Sci-Fi|Thriller,Victor Frankenstein,PG-13
USA,English,0,0,8.1,0,4181,159,91,Paul McGuigan,110,Drama|Horror|Sci-Fi|Thriller,Victor Frankenstein,PG-13
USA,English,0,0,2.2,2015,292,25,18,Oleg Stepchenko,107,Adventure|Fantasy|Mystery|Thriller,Viy,
UK,English,0,466702,7.3,2010,65877,113,66,Barry Cook,87,Adventure|Animation|Family,Walking with Dinosaurs 3D,PG
USA,English,0,13220,3.9,2012,289,297,245,Oliver Stone,136,Drama,Wall Street: Money Never Sleeps,PG-13
USA,English,0,0,6.3,2012,760,10,19,Anna Mastro,94,Comedy|Drama,Walter,
USA,English,0,1429260,6.6,2011,45293,163,139,David Wain,98,Comedy,Wanderlust,R
USA,English,0,0,7.6,0,25402,10,44,,,Drama|History|Romance|War,War & Peace            ,TV-14
France,French,0,231186,6.3,2014,2082,388,488,Steven Spielberg,146,Drama|War,War Horse,PG-13
USA,English,0,0,3.5,0,5478,275,781,Duncan Jones,123,Action|Adventure|Fantasy,Warcraft,PG-13
Poland,Polish,0,0,7.4,0,271,452,326,Jonathan Levine,98,Comedy|Horror|Romance,Warm Bodies,PG-13
USA,English,0,0,5.8,2014,6025,317,514,Gavin O'Connor,140,Drama|Sport,Warrior,PG-13
USA,English,0,0,5.8,2014,6025,0,0,Richard Montoya,88,Crime|Drama,Water & Power,Not Rated
UK,English,0,2209479,5.8,2013,844,279,260,Francis Lawrence,120,Drama|Romance,Water for Elephants,PG-13
USA,English,0,0,7.9,0,3828,158,60,Max Joseph,96,Drama|Music|Romance,We Are Your Friends,R
Canada,English,0,0,7.5,0,7122,257,199,Cameron Crowe,124,Comedy|Drama|Family,We Bought a Zoo,PG
Canada,English,0,0,6.7,2013,3885,0,3,Eric Bross,87,Crime|Drama|Thriller,We Have Your Husband,TV-PG
UK,English,0,0,7.2,0,18,389,301,Lynne Ramsay,112,Drama|Thriller,We Need to Talk About Kevin,R
UK,English,0,0,4.7,2014,2863,143,68,Andrew Haigh,97,Drama|Romance,Weekend,Not Rated
USA,English,0,0,7.5,0,3322,112,56,Jake Scott,110,Drama,Welcome to the Rileys,R
USA,English,0,27550735,6.8,2016,27481,289,301,Rawson Marshall Thurber,118,Comedy|Crime,We're the Millers,R
USA,English,0,0,7.5,0,73839,5,4,James O'Brien,105,Adventure|Drama|Fantasy|Thriller|Western,Western Religion,
Israel,Hebrew,0,2408553,7.6,2012,4547,170,89,Kirk Jones,110,Comedy|Drama|Romance,What to Expect When You're Expecting,PG-13
USA,English,0,0,7.3,0,3282,151,91,Mark Mylod,117,Comedy|Romance,What's Your Number?,R
USA,English,0,123070338,6.8,2015,62836,50,64,Thomas Carter,115,Drama|Family|Sport,When the Game Stands Tall,PG
UK,English,0,0,7.6,0,437,44,27,Pat Holden,86,Horror,When the Lights Went Out,
USA,English,0,0,8.7,0,3446,270,96,Noah Baumbach,97,Comedy|Drama,While We're Young,R
UK,English,0,0,8.4,0,55987,535,731,Damien Chazelle,107,Drama|Music,Whiplash,R
USA,English,0,137945,5.9,2014,6223,339,434,Roland Emmerich,131,Action|Drama|Thriller,White House Down,PG-13
USA,English,0,1711,6.6,2015,82,40,68,Tyler Perry,121,Comedy|Drama|Romance,Why Did I Get Married Too?,PG-13
Thailand,English,0,549632,4.8,2013,1278,7,10,Mark Young,92,Action|Crime|Drama|Thriller,Wicked Blood,Not Rated
Belgium,English,0,0,4.5,2015,2138,130,114,Simon West,92,Action|Crime|Drama|Thriller,Wild Card,R
Belgium,English,0,0,4.5,2015,2138,68,86,Jonathan Lynn,98,Action|Comedy|Crime,Wild Target,PG-13
USA,English,0,0,6.6,0,7210,349,252,Jean-Marc Vallée,115,Adventure|Biography|Drama,Wild,R
UK,English,0,0,8.1,0,8739,27,2,Russell Friedenberg,93,Action|Horror|Thriller,Wind Walkers,R
USA,English,0,0,7.5,0,65785,7,6,Natalie Bible',90,Mystery|Thriller,Windsor Drive,
USA,English,0,0,7.1,0,5817,19,56,,30,Comedy|Drama,Wings            ,
USA,English,0,0,7.2,0,23664,17,15,Darrell Roodt,104,Biography|Drama|History,Winnie Mandela,R
Australia,English,0,0,5.8,2010,11950,162,55,Stephen J. Anderson,63,Adventure|Animation|Comedy|Family|Musical,Winnie the Pooh,G
France,French,0,0,8.3,0,15762,365,297,Debra Granik,100,Drama,Winter's Bone,R
USA,English,0,0,4.9,2015,27019,189,126,Akiva Goldsman,118,Drama|Fantasy|Mystery|Romance,Winter's Tale,PG-13
UK,English,0,0,7.3,0,653,149,93,Zach Braff,106,Comedy|Drama,Wish I Was Here,R
USA,English,0,30538669,5.7,2011,60202,4,12,Gabriela Tagliavini,87,Comedy,Without Men,R
USA,English,0,5283379,6.8,2014,31254,2,6,,,Drama|Horror|Thriller,Wolf Creek            ,
USA,English,0,0,8.3,2014,30,59,34,David Hayter,91,Action|Horror,Wolves,R
USA,English,0,0,7.3,0,3405,203,147,Simon Curtis,109,Biography|Drama|History,Woman in Gold,PG-13
USA,English,0,44328238,5.1,2012,25484,88,35,Benedek Fliegauf,111,Drama|Romance|Sci-Fi,Womb,Unrated
South Korea,Korean,0,770629,7.7,2016,2379,102,37,Daniel Barnz,121,Drama,Won't Back Down,PG
USA,English,0,0,5.5,2014,16987,654,995,Marc Forster,123,Action|Adventure|Horror|Sci-Fi|Thriller,World War Z,PG-13
Canada,English,0,0,9.5,0,10,310,253,Jonathan Liebesman,99,Action|Adventure|Fantasy,Wrath of the Titans,PG-13
USA,English,0,15059,5.4,2012,748,377,345,Rich Moore,101,Adventure|Animation|Comedy|Family|Sci-Fi,Wreck-It Ralph,PG
Iceland,Icelandic,0,0,8.2,0,2308,9,33,,142,Drama|Romance,Wuthering Heights            ,
UK,Portuguese,0,10230,7.2,2014,14437,14,9,Pou-Soi Cheang,119,Action|Adventure|Fantasy,Xi you ji zhi: Sun Wukong san da Baigu Jing,
USA,English,0,35754555,6.8,2012,47954,396,622,Bryan Singer,144,Action|Adventure|Sci-Fi,X-Men: Apocalypse,PG-13
Canada,English,0,223615,7.6,2010,127842,539,752,Bryan Singer,149,Action|Adventure|Fantasy|Sci-Fi|Thriller,X-Men: Days of Future Past,PG-13
USA,English,0,0,7.5,0,7945,500,698,Matthew Vaughn,132,Action|Adventure|Sci-Fi,X-Men: First Class,PG-13
UK,English,0,0,5.7,2010,4990,25,102,Ayan Mukerji,160,Comedy|Drama|Musical|Romance,Yeh Jawaani Hai Deewani,Not Rated
UK,English,0,2605039,6.3,2013,85022,35,4,Kevin Smith,88,Comedy|Fantasy|Horror|Thriller,Yoga Hosers,PG-13
USA,0,0,0,6.7,0,12854,143,100,Eric Brevig,80,Adventure|Animation|Comedy|Family,Yogi Bear,PG
UK,English,0,0,7.9,0,1824,91,136,Andy Fickman,105,Comedy|Family|Romance,You Again,PG
USA,English,0,0,8.4,0,55524,5,11,Robert Adetuyi,91,Drama|Music,You Got Served: Beat the World,PG-13
USA,English,0,0,6.2,2012,292,223,108,Woody Allen,98,Comedy|Drama|Romance,You Will Meet a Tall Dark Stranger,R
USA,English,0,17225675,5.6,2012,62198,325,203,Jason Reitman,94,Comedy|Drama,Young Adult,R
UK,English,0,0,8.2,0,9277,208,274,David Gordon Green,102,Adventure|Comedy|Fantasy,Your Highness,R
USA,English,0,79043,6.3,2013,85,171,62,Lynn Shelton,90,Comedy|Drama,Your Sister's Sister,R
USA,English,0,75621915,7.1,2011,111003,6,51,,24,Action|Adventure|Animation|Family|Fantasy,Yu-Gi-Oh! Duel Monsters            ,
UK,English,0,152857,7,2010,19979,12,1,David Lam,92,Action|Crime,Z Storm,
UK,English,0,0,5.4,2012,3813,39,11,Wayne Thornley,83,Adventure|Animation|Comedy|Family,Zambezia,G
USA,English,0,0,7.3,0,7646,558,640,Kathryn Bigelow,157,Drama|History|Thriller,Zero Dark Thirty,R
Australia,English,0,0,7.1,0,726,35,20,Mora Stephens,103,Drama|Thriller,Zipper,R
USA,English,0,5308553,6.4,2012,5147,150,30,K. King,93,Action|Comedy|Horror,Zombie Hunter,Not Rated
UK,English,0,0,7.7,0,6053,178,127,Frank Coraci,102,Comedy|Family|Romance,Zookeeper,PG
India,Hindi,0,3827466,6.9,2013,25122,226,150,Ben Stiller,102,Comedy,Zoolander 2,PG-13
Japan,Japanese,0,0,7,0,12417,69,43,Jérôme Salle,110,Crime|Drama|Thriller,Zulu,R
